5974,"",2018-01-07 00:00:00
5983,"",2017-09-11 00:00:00
5985,"",2017-10-09 00:00:00
5996,"",2017-10-21 00:00:00
5999,"",2017-10-16 00:00:00
6000,"",2018-05-11 00:00:00
6002,"",2018-10-14 00:00:00
4795,"",2017-10-15 00:00:00
4796,"",2013-03-22 00:00:00
4802,"",2017-09-14 00:00:00
4803,"",2014-12-31 00:00:00
6006,"",2017-10-27 00:00:00
6016,"",2017-11-11 00:00:00
6017,"",2017-11-24 00:00:00
6020,"",2017-11-19 00:00:00
6026,"",2017-12-08 00:00:00
5862,"",2017-10-16 00:00:00
5929,"",2017-08-25 00:00:00
5932,"",2017-08-12 00:00:00
5933,"",2019-01-03 00:00:00
5935,"",2017-08-30 00:00:00
6034,"",2018-01-02 00:00:00
6038,"",2017-12-22 00:00:00
6049,"",2018-02-05 00:00:00
6061,"",2018-01-14 00:00:00
6075,"",2018-03-12 00:00:00
6125,"",2018-05-02 00:00:00
6139,"",2018-05-06 00:00:00
6156,"",2018-06-13 00:00:00
6197,"",2018-07-25 00:00:00
6223,"",2021-11-08 00:00:00
6255,"",2019-08-04 00:00:00
6284,"",2018-09-29 00:00:00
6288,"",2018-11-12 00:00:00
6293,"",2018-09-28 00:00:00
6303,"",2018-12-02 00:00:00
6326,"",2018-11-28 00:00:00
6330,"",2018-12-12 00:00:00
6337,"",2018-12-19 00:00:00
6364,"",2019-01-24 00:00:00
6365,"",2019-01-24 00:00:00
6379,"",2019-03-16 00:00:00
6385,"",2019-04-10 00:00:00
6408,"",2019-04-17 00:00:00
6475,"",2019-07-29 00:00:00
6480,"",2020-07-26 00:00:00
6482,"",2019-08-11 00:00:00
6484,"",2019-07-13 00:00:00
6531,"",2019-08-15 00:00:00
6545,"",2019-08-28 00:00:00
6551,"",2019-09-21 00:00:00
6591,"",2019-11-20 00:00:00
6592,"",2019-11-25 00:00:00
6619,"",2020-01-02 00:00:00
6624,"",2020-01-16 00:00:00
6636,"",2021-09-19 00:00:00
6640,"",2020-02-17 00:00:00
6641,"",2020-02-27 00:00:00
6655,"",2020-03-15 00:00:00
6657,"",2020-04-02 00:00:00
6693,"",2020-09-11 00:00:00
6704,"",2020-10-21 00:00:00
6706,"",2020-12-17 00:00:00
6311,"",2018-10-26 00:00:00
6320,"",2020-02-27 00:00:00
5465,"",2016-01-02 00:00:00
5467,"",2016-01-21 00:00:00
5489,"",2016-03-23 00:00:00
5506,"",2016-04-27 00:00:00
6500,"",2019-08-15 00:00:00
6518,"",2020-07-13 00:00:00
6521,"",2019-08-08 00:00:00
6528,"",2019-08-16 00:00:00
6731,"",2021-03-20 00:00:00
6738,"",2021-04-20 00:00:00
6766,"",2021-07-01 00:00:00
6768,"",2021-06-06 00:00:00
6811,"",2021-07-09 00:00:00
6842,"",2021-07-25 00:00:00
6852,"",2021-08-16 00:00:00
6932,"",2021-09-07 00:00:00
6943,"",2021-09-19 00:00:00
6972,"",2021-10-14 00:00:00
6984,"",2021-10-24 00:00:00
6986,"",2021-10-27 00:00:00
6998,"",2021-11-05 00:00:00
7008,"",2022-05-08 00:00:00
7016,"",2021-11-26 00:00:00
7026,"",2021-12-09 00:00:00
7086,"",2022-03-02 00:00:00
7146,"",2022-05-13 00:00:00
